recordType,extensionId,year,ageMin,ageMax,gender,category,disciplineCode,disciplineName,disciplineBaseName,disciplineVariant,unit,better,bronze,silver,gold,bronzeRaw,silverRaw,goldRaw,disciplineKey,disciplineCodePdf,catalogCode,codeOrigin,sourceFile,sourceRow,extensionType,description,minLevel,distanceM,durationMin,maxTimeSec,organization,ageRule,validityYears,acquisitionYearOnly,mandatoryInFirstAcquisitionYear,policyValue
discipline_requirement,,2026,25,29,W,Kraft,4,Steinstoßen 5 kg jew. bester Stoß re + li werden addiert,Steinstoßen 5 kg jew. bester Stoß re + li werden addiert,,number,higher,10.1,10.7,11.35,"10,10","10,70","11,35",steinstossen-5-kg-jew-bester-stoss-re-li-werden-addiert,,4,catalog_inference,202604_25_-_29_W.pdf,9,,,,,,,,,,,,
discipline_requirement,,2026,25,29,W,Kraft,5,Standweitsprung,Standweitsprung,,number,higher,1.5,1.7,1.95,"1,50","1,70","1,95",standweitsprung,,5,catalog_inference,202604_25_-_29_W.pdf,10,,,,,,,,,,,,
discipline_requirement,,2026,25,29,W,Kraft,6.2.6.1,Push-up Liegestützen,Push-up Liegestützen,,number,higher,8,11,16,8,11,16,push-up-liegestuetzen,6.2.6.1,,pdf,202604_25_-_29_W.pdf,12,,,,,,,,,,,,
discipline_requirement,,2026,25,29,W,Kraft,6.2.6.2,Crunches Bauchpresse,Crunches Bauchpresse,,number,higher,31,41,52,31,41,52,crunches-bauchpresse,6.2.6.2,,pdf,202604_25_-_29_W.pdf,13,,,,,,,,,,,,
discipline_requirement,,2026,25,29,W,Kraft,6.2.6.3,Triceps-Dips Beugestütz,Triceps-Dips Beugestütz,,number,higher,15,20,27,15,20,27,triceps-dips-beugestuetz,6.2.6.3,,pdf,202604_25_-_29_W.pdf,14,,,,,,,,,,,,
discipline_requirement,,2026,25,29,W,Kraft,6.2.6.4,Pull-ups Klimmzüge,Pull-ups Klimmzüge,,number,higher,1,4,6,1,4,6,pull-ups-klimmzuege,6.2.6.4,,pdf,202604_25_-_29_W.pdf,15,,,,,,,,,,,,
discipline_requirement,,2026,25,29,W,Kraft,6.2.7.6,Gerätturnen Reck Hüftaufschwung,Gerätturnen Reck Hüftaufschwung,,level,higher,1,2,3,1,2,3,geraetturnen-reck-hueftaufschwung,6.2.7.6,7,pdf,202604_25_-_29_W.pdf,11,,,,,,,,,,,,
discipline_requirement,,2026,25,29,W,Schnelligkeit,1,Laufen 100 m,Laufen 100 m,,number,lower,18.9,17.2,16,"18,9","17,2","16,0",laufen-100-m,,1,catalog_inference,202604_25_-_29_W.pdf,16,,,,,,,,,,,,
discipline_requirement,,2026,25,29,W,Schnelligkeit,2,Schwimmen 25 m,Schwimmen 25 m,,number,lower,30,25,19.5,"30,0","25,0","19,5",schwimmen-25-m,,2,catalog_inference,202604_25_-_29_W.pdf,17,,,,,,,,,,,,
discipline_requirement,,2026,25,29,W,Schnelligkeit,3,Radfahren 200 m,Radfahren 200 m,,number,lower,25,22.5,20,"25,0","22,5","20,0",radfahren-200-m,,3,catalog_inference,202604_25_-_29_W.pdf,18,,,,,,,,,,,,
discipline_requirement,,2026,25,29,W,Schnelligkeit,6.3.4.6,Gerätturnen Stütz-Sprungüberschlag,Gerätturnen Stütz-Sprungüberschlag,,level,higher,1,2,3,1,2,3,geraetturnen-stuetz-sprungueberschlag,6.3.4.6,4,pdf,202604_25_-_29_W.pdf,19,,,,,,,,,,,,
discipline_requirement,,2026,25,29,W,Koordination,1,Hochsprung,Hochsprung,,number,higher,1.05,1.15,1.25,"1,05","1,15","1,25",hochsprung,,1,catalog_inference,202604_25_-_29_W.pdf,20,,,,,,,,,,,,
discipline_requirement,,2026,25,29,W,Koordination,2,Weitsprung,Weitsprung,,number,higher,3.3,3.6,3.9,"3,30","3,60","3,90",weitsprung,,2,catalog_inference,202604_25_-_29_W.pdf,21,,,,,,,,,,,,
discipline_requirement,,2026,25,29,W,Koordination,5,Schleuderball 1 kg,Schleuderball 1 kg,,number,higher,24,27,29.5,"24,00","27,00","29,50",schleuderball-1-kg,,5,catalog_inference,202604_25_-_29_W.pdf,22,,,,,,,,,,,,
discipline_requirement,,2026,25,29,W,Koordination,6,Seilspringen Doppeldurchschlag,Seilspringen Doppeldurchschlag,,number,higher,5,10,15,5,10,15,seilspringen-doppeldurchschlag,,6,catalog_inference,202604_25_-_29_W.pdf,23,,,,,,,,,,,,
discipline_requirement,,2026,25,29,W,Koordination,6.4.7.1,Ball umgreifen,Ball umgreifen,,number,higher,31,39,47,31,39,47,ball-umgreifen,6.4.7.1,6.4.7.1,pdf,202604_25_-_29_W.pdf,27,,,,,,,,,,,,
discipline_requirement,,2026,25,29,W,Koordination,6.4.7.2,Kick-Fangen,Kick-Fangen,,number,higher,8,11,14,8,11,14,kick-fangen,6.4.7.2,6.4.7.2,pdf,202604_25_-_29_W.pdf,28,,,,,,,,,,,,
discipline_requirement,,2026,25,29,W,Koordination,6.4.7.3,Koordinations-T-Lauf,Koordinations-T-Lauf,,number,lower,14.4,12.9,11.3,"14,4","12,9","11,3",koordinations-t-lauf,6.4.7.3,6.4.7.3,pdf,202604_25_-_29_W.pdf,29,,,,,,,,,,,,
discipline_requirement,,2026,25,29,W,Koordination,6.4.7.4,Koordinationsleiter (Zwei-Eins Doppel),Koordinationsleiter,Zwei-Eins Doppel,number,lower,41.4,38,34.6,"41,4","38,0","34,6",koordinationsleiter-zwei-eins-doppel,6.4.7.4,6.4.7.4,pdf,202604_25_-_29_W.pdf,31,,,,,,,,,,,,
discipline_requirement,,2026,25,29,W,Koordination,6.4.8.6,Gerätturnen Strecksprung mit Drehung,Gerätturnen Strecksprung mit Drehung,,level,higher,1,2,3,1,2,3,geraetturnen-strecksprung-mit-drehung,6.4.8.6,7,pdf,202604_25_-_29_W.pdf,25,,,,,,,,,,,,
discipline_requirement,,2026,30,34,M,Ausdauer,1,Laufen 3.000 m,Laufen 3.000 m,,number,lower,1110,990,870,18:30,16:30,14:30,laufen-3-000-m,,1,catalog_inference,202604_30_-_34_M.pdf,1,,,,,,,,,,,,
discipline_requirement,,2026,30,34,M,Ausdauer,2,10 km Lauf,10 km Lauf,,number,lower,4180,3670,3290,69:40,61:10,54:50,10-km-lauf,,2,catalog_inference,202604_30_-_34_M.pdf,2,,,,,,,,,,,,
discipline_requirement,,2026,30,34,M,Ausdauer,4,"Nordic-Walking 7, 5 km","Nordic-Walking 7, 5 km",,number,lower,3750,3420,3060,62:30,57:00,51:00,nordic-walking-7-5-km,,4,catalog_inference,202604_30_-_34_M.pdf,4,,,,,,,,,,,,
discipline_requirement,,2026,30,34,M,Ausdauer,5,Schwimmen 800 m,Schwimmen 800 m,,number,lower,1545,1290,1080,25:45,21:30,18:00,schwimmen-800-m,,5,catalog_inference,202604_30_-_34_M.pdf,5,,,,,,,,,,,,
discipline_requirement,,2026,30,34,M,Ausdauer,6,Radfahren 20 km,Radfahren 20 km,,number,lower,3210,2820,2430,53:30,47:00,40:30,radfahren-20-km,,6,catalog_inference,202604_30_-_34_M.pdf,6,,,,,,,,,,,,
discipline_requirement,,2026,30,34,M,Kraft,2,Medizinball 2 kg,Medizinball 2 kg,,number,higher,10,13,14,"10,00","13,00","14,00",medizinball-2-kg,,2,catalog_inference,202604_30_-_34_M.pdf,7,,,,,,,,,,,,
discipline_requirement,,2026,30,34,M,Kraft,3,"Kugelstoßen 7, 26 kg","Kugelstoßen 7, 26 kg",,number,higher,7,7.75,8.25,"7,00","7,75","8,25",kugelstossen-7-26-kg,,3,catalog_inference,202604_30_-_34_M.pdf,8,,,,,,,,,,,,
discipline_requirement,,2026,30,34,M,Kraft,4,Steinstoßen 15 kg jew. bester Stoß re + li werden addiert,Steinstoßen 15 kg jew. bester Stoß re + li werden addiert,,number,higher,7.1,8.15,9.15,"7,10","8,15","9,15",steinstossen-15-kg-jew-bester-stoss-re-li-werden-addiert,,4,catalog_inference,202604_30_-_34_M.pdf,9,,,,,,,,,,,,
discipline_requirement,,2026,30,34,M,Kraft,5,Standweitsprung,Standweitsprung,,number,higher,1.85,2.1,2.35,"1,85","2,10","2,35",standweitsprung,,5,catalog_inference,202604_30_-_34_M.pdf,10,,,,,,,,,,,,
discipline_requirement,,2026,30,34,M,Kraft,6.2.6.1,Push-up Liegestützen,Push-up Liegestützen,,number,higher,21,31,44,21,31,44,push-up-liegestuetzen,6.2.6.1,,pdf,202604_30_-_34_M.pdf,12,,,,,,,,,,,,
discipline_requirement,,2026,30,34,M,Kraft,6.2.6.2,Crunches Bauchpresse,Crunches Bauchpresse,,number,higher,34,46,59,34,46,59,crunches-bauchpresse,6.2.6.2,,pdf,202604_30_-_34_M.pdf,13,,,,,,,,,,,,
discipline_requirement,,2026,30,34,M,Kraft,6.2.6.3,Triceps-Dips Beugestütz,Triceps-Dips Beugestütz,,number,higher,27,37,48,27,37,48,triceps-dips-beugestuetz,6.2.6.3,,pdf,202604_30_-_34_M.pdf,14,,,,,,,,,,,,
discipline_requirement,,2026,30,34,M,Kraft,6.2.6.4,Pull-ups Klimmzüge,Pull-ups Klimmzüge,,number,higher,5,11,15,5,11,15,pull-ups-klimmzuege,6.2.6.4,,pdf,202604_30_-_34_M.pdf,15,,,,,,,,,,,,
discipline_requirement,,2026,30,34,M,Kraft,6.2.7.5,Gerätturnen Handstand,Gerätturnen Handstand,,level,higher,1,2,3,1,2,3,geraetturnen-handstand,6.2.7.5,7,pdf,202604_30_-_34_M.pdf,11,,,,,,,,,,,,
discipline_requirement,,2026,30,34,M,Schnelligkeit,1,Laufen 100 m,Laufen 100 m,,number,lower,16.8,15.1,13.6,"16,8","15,1","13,6",laufen-100-m,,1,catalog_inference,202604_30_-_34_M.pdf,16,,,,,,,,,,,,
discipline_requirement,,2026,30,34,M,Schnelligkeit,2,Schwimmen 25 m,Schwimmen 25 m,,number,lower,31.5,24,17,"31,5","24,0","17,0",schwimmen-25-m,,2,catalog_inference,202604_30_-_34_M.pdf,17,,,,,,,,,,,,
discipline_requirement,,2026,30,34,M,Schnelligkeit,3,Radfahren 200 m,Radfahren 200 m,,number,lower,22.5,18.5,15,"22,5","18,5","15,0",radfahren-200-m,,3,catalog_inference,202604_30_-_34_M.pdf,18,,,,,,,,,,,,
discipline_requirement,,2026,30,34,M,Schnelligkeit,6.3.4.5,Gerätturnen Grätschsprung,Gerätturnen Grätschsprung,,level,higher,1,2,3,1,2,3,geraetturnen-graetschsprung,6.3.4.5,4,pdf,202604_30_-_34_M.pdf,19,,,,,,,,,,,,
discipline_requirement,,2026,30,34,M,Koordination,1,Hochsprung,Hochsprung,,number,higher,1.3,1.4,1.5,"1,30","1,40","1,50",hochsprung,,1,catalog_inference,202604_30_-_34_M.pdf,20,,,,,,,,,,,,
discipline_requirement,,2026,30,34,M,Koordination,2,Weitsprung,Weitsprung,,number,higher,4.2,4.5,4.8,"4,20","4,50","4,80",weitsprung,,2,catalog_inference,202604_30_-_34_M.pdf,21,,,,,,,,,,,,
discipline_requirement,,2026,30,34,M,Koordination,5,Schleuderball 1 kg,Schleuderball 1 kg,,number,higher,30,35,40,"30,00","35,00","40,00",schleuderball-1-kg,,5,catalog_inference,202604_30_-_34_M.pdf,22,,,,,,,,,,,,
discipline_requirement,,2026,30,34,M,Koordination,6,Seilspringen Kreuzdurchschlag ohne Zwischensprung,Seilspringen Kreuzdurchschlag ohne Zwischensprung,,number,higher,10,15,20,10,15,20,seilspringen-kreuzdurchschlag-ohne-zwischensprung,,6,catalog_inference,202604_30_-_34_M.pdf,23,,,,,,,,,,,,
discipline_requirement,,2026,30,34,M,Koordination,6.4.7.1,Ball umgreifen,Ball umgreifen,,number,higher,37,45,54,37,45,54,ball-umgreifen,6.4.7.1,6.4.7.1,pdf,202604_30_-_34_M.pdf,25,,,,,,,,,,,,
discipline_requirement,,2026,30,34,M,Koordination,6.4.7.2,Kick-Fangen,Kick-Fangen,,number,higher,13,17,20,13,17,20,kick-fangen,6.4.7.2,6.4.7.2,pdf,202604_30_-_34_M.pdf,26,,,,,,,,,,,,
discipline_requirement,,2026,30,34,M,Koordination,6.4.7.3,Koordinations-T-Lauf,Koordinations-T-Lauf,,number,lower,13.6,12.1,10.6,"13,6","12,1","10,6",koordinations-t-lauf,6.4.7.3,6.4.7.3,pdf,202604_30_-_34_M.pdf,27,,,,,,,,,,,,
discipline_requirement,,2026,30,34,M,Koordination,6.4.7.4,Koordinationsleiter (Dreifachschritt),Koordinationsleiter,Dreifachschritt,number,lower,28.5,25.1,21.7,"28,5","25,1","21,7",koordinationsleiter-dreifachschritt,6.4.7.4,6.4.7.4,pdf,202604_30_-_34_M.pdf,29,,,,,,,,,,,,
discipline_requirement,,2026,30,34,M,Koordination,6.4.8.5,Gerätturnen Rolle auf Kästen,Gerätturnen Rolle auf Kästen,,level,higher,1,2,3,1,2,3,geraetturnen-rolle-auf-kaesten,6.4.8.5,7,pdf,202604_30_-_34_M.pdf,24,,,,,,,,,,,,
discipline_requirement,,2026,30,34,W,Ausdauer,1,Laufen 3.000 m,Laufen 3.000 m,,number,lower,1290,1170,1050,21:30,19:30,17:30,laufen-3-000-m,,1,catalog_inference,202604_30_-_34_W.pdf,1,,,,,,,,,,,,
discipline_requirement,,2026,30,34,W,Ausdauer,2,10 km Lauf,10 km Lauf,,number,lower,5050,4680,4280,84:10,78:00,71:20,10-km-lauf,,2,catalog_inference,202604_30_-_34_W.pdf,2,,,,,,,,,,,,
discipline_requirement,,2026,30,34,W,Ausdauer,4,"Nordic-Walking 7, 5 km","Nordic-Walking 7, 5 km",,number,lower,4050,3840,3660,67:30,64:00,61:00,nordic-walking-7-5-km,,4,catalog_inference,202604_30_-_34_W.pdf,4,,,,,,,,,,,,
discipline_requirement,,2026,30,34,W,Ausdauer,5,Schwimmen 800 m,Schwimmen 800 m,,number,lower,1730,1420,1170,28:50,23:40,19:30,schwimmen-800-m,,5,catalog_inference,202604_30_-_34_W.pdf,5,,,,,,,,,,,,
discipline_requirement,,2026,30,34,W,Ausdauer,6,Radfahren 20 km,Radfahren 20 km,,number,lower,3420,3090,2730,57:00,51:30,45:30,radfahren-20-km,,6,catalog_inference,202604_30_-_34_W.pdf,6,,,,,,,,,,,,
discipline_requirement,,2026,30,34,W,Kraft,2,Medizinball 2 kg,Medizinball 2 kg,,number,higher,7.5,8.5,9.5,"7,50","8,50","9,50",medizinball-2-kg,,2,catalog_inference,202604_30_-_34_W.pdf,7,,,,,,,,,,,,
discipline_requirement,,2026,30,34,W,Kraft,3,Kugelstoßen 4 kg,Kugelstoßen 4 kg,,number,higher,6.25,6.75,7.25,"6,25","6,75","7,25",kugelstossen-4-kg,,3,catalog_inference,202604_30_-_34_W.pdf,8,,,,,,,,,,,,
discipline_requirement,,2026,30,34,W,Kraft,4,Steinstoßen 5 kg jew. bester Stoß re + li werden addiert,Steinstoßen 5 kg jew. bester Stoß re + li werden addiert,,number,higher,9.5,10.15,10.7,"9,50","10,15","10,70",steinstossen-5-kg-jew-bester-stoss-re-li-werden-addiert,,4,catalog_inference,202604_30_-_34_W.pdf,9,,,,,,,,,,,,
discipline_requirement,,2026,30,34,W,Kraft,5,Standweitsprung,Standweitsprung,,number,higher,1.35,1.6,1.85,"1,35","1,60","1,85",standweitsprung,,5,catalog_inference,202604_30_-_34_W.pdf,10,,,,,,,,,,,,
discipline_requirement,,2026,30,34,W,Kraft,6.2.6.1,Push-up Liegestützen,Push-up Liegestützen,,number,higher,7,10,16,7,10,16,push-up-liegestuetzen,6.2.6.1,,pdf,202604_30_-_34_W.pdf,12,,,,,,,,,,,,
discipline_requirement,,2026,30,34,W,Kraft,6.2.6.2,Crunches Bauchpresse,Crunches Bauchpresse,,number,higher,29,39,50,29,39,50,crunches-bauchpresse,6.2.6.2,,pdf,202604_30_-_34_W.pdf,13,,,,,,,,,,,,
discipline_requirement,,2026,30,34,W,Kraft,6.2.6.3,Triceps-Dips Beugestütz,Triceps-Dips Beugestütz,,number,higher,14,20,26,14,20,26,triceps-dips-beugestuetz,6.2.6.3,,pdf,202604_30_-_34_W.pdf,14,,,,,,,,,,,,
discipline_requirement,,2026,30,34,W,Kraft,6.2.6.4,Pull-ups Klimmzüge,Pull-ups Klimmzüge,,number,higher,1,4,6,1,4,6,pull-ups-klimmzuege,6.2.6.4,,pdf,202604_30_-_34_W.pdf,15,,,,,,,,,,,,
discipline_requirement,,2026,30,34,W,Kraft,6.2.7.5,Gerätturnen Handstand,Gerätturnen Handstand,,level,higher,1,2,3,1,2,3,geraetturnen-handstand,6.2.7.5,7,pdf,202604_30_-_34_W.pdf,11,,,,,,,,,,,,
discipline_requirement,,2026,30,34,W,Schnelligkeit,1,Laufen 100 m,Laufen 100 m,,number,lower,19.6,17.8,16.4,"19,6","17,8","16,4",laufen-100-m,,1,catalog_inference,202604_30_-_34_W.pdf,16,,,,,,,,,,,,
discipline_requirement,,2026,30,34,W,Schnelligkeit,2,Schwimmen 25 m,Schwimmen 25 m,,number,lower,32.5,26.5,21,"32,5","26,5","21,0",schwimmen-25-m,,2,catalog_inference,202604_30_-_34_W.pdf,17,,,,,,,,,,,,
discipline_requirement,,2026,30,34,W,Schnelligkeit,3,Radfahren 200 m,Radfahren 200 m,,number,lower,26,23.5,21.5,"26,0","23,5","21,5",radfahren-200-m,,3,catalog_inference,202604_30_-_34_W.pdf,18,,,,,,,,,,,,
discipline_requirement,,2026,30,34,W,Schnelligkeit,6.3.4.5,Gerätturnen Grätschsprung,Gerätturnen Grätschsprung,,level,higher,1,2,3,1,2,3,geraetturnen-graetschsprung,6.3.4.5,4,pdf,202604_30_-_34_W.pdf,19,,,,,,,,,,,,
discipline_requirement,,2026,30,34,W,Koordination,1,Hochsprung,Hochsprung,,number,higher,1,1.1,1.2,"1,00","1,10","1,20",hochsprung,,1,catalog_inference,202604_30_-_34_W.pdf,20,,,,,,,,,,,,
discipline_requirement,,2026,30,34,W,Koordination,2,Weitsprung,Weitsprung,,number,higher,3.2,3.5,3.8,"3,20","3,50","3,80",weitsprung,,2,catalog_inference,202604_30_-_34_W.pdf,21,,,,,,,,,,,,
discipline_requirement,,2026,30,34,W,Koordination,5,Schleuderball 1 kg,Schleuderball 1 kg,,number,higher,22,25,27.5,"22,00","25,00","27,50",schleuderball-1-kg,,5,catalog_inference,202604_30_-_34_W.pdf,22,,,,,,,,,,,,
discipline_requirement,,2026,30,34,W,Koordination,6,Seilspringen Kreuzdurchschlag ohne Zwischensprung,Seilspringen Kreuzdurchschlag ohne Zwischensprung,,number,higher,10,15,20,10,15,20,seilspringen-kreuzdurchschlag-ohne-zwischensprung,,6,catalog_inference,202604_30_-_34_W.pdf,23,,,,,,,,,,,,
discipline_requirement,,2026,30,34,W,Koordination,6.4.7.1,Ball umgreifen,Ball umgreifen,,number,higher,30,38,46,30,38,46,ball-umgreifen,6.4.7.1,6.4.7.1,pdf,202604_30_-_34_W.pdf,25,,,,,,,,,,,,
discipline_requirement,,2026,30,34,W,Koordination,6.4.7.2,Kick-Fangen,Kick-Fangen,,number,higher,7,10,13,7,10,13,kick-fangen,6.4.7.2,6.4.7.2,pdf,202604_30_-_34_W.pdf,26,,,,,,,,,,,,
discipline_requirement,,2026,30,34,W,Koordination,6.4.7.3,Koordinations-T-Lauf,Koordinations-T-Lauf,,number,lower,14.9,13.4,11.9,"14,9","13,4","11,9",koordinations-t-lauf,6.4.7.3,6.4.7.3,pdf,202604_30_-_34_W.pdf,27,,,,,,,,,,,,
discipline_requirement,,2026,30,34,W,Koordination,6.4.7.4,Koordinationsleiter (Dreifachschritt),Koordinationsleiter,Dreifachschritt,number,lower,28.5,25.1,21.7,"28,5","25,1","21,7",koordinationsleiter-dreifachschritt,6.4.7.4,6.4.7.4,pdf,202604_30_-_34_W.pdf,29,,,,,,,,,,,,
discipline_requirement,,2026,30,34,W,Koordination,6.4.8.5,Gerätturnen Rolle auf Kästen,Gerätturnen Rolle auf Kästen,,level,higher,1,2,3,1,2,3,geraetturnen-rolle-auf-kaesten,6.4.8.5,7,pdf,202604_30_-_34_W.pdf,24,,,,,,,,,,,,
discipline_requirement,,2026,35,39,M,Ausdauer,1,Laufen 3.000 m,Laufen 3.000 m,,number,lower,1190,1040,900,19:50,17:20,15:00,laufen-3-000-m,,1,catalog_inference,202604_35_-_39_M.pdf,1,,,,,,,,,,,,
discipline_requirement,,2026,35,39,M,Ausdauer,2,10 km Lauf,10 km Lauf,,number,lower,4450,3930,3410,74:10,65:30,56:50,10-km-lauf,,2,catalog_inference,202604_35_-_39_M.pdf,2,,,,,,,,,,,,
discipline_requirement,,2026,35,39,M,Ausdauer,4,"Nordic-Walking 7, 5 km","Nordic-Walking 7, 5 km",,number,lower,3900,3510,3210,65:00,58:30,53:30,nordic-walking-7-5-km,,4,catalog_inference,202604_35_-_39_M.pdf,4,,,,,,,,,,,,
discipline_requirement,,2026,35,39,M,Ausdauer,5,Schwimmen 800 m,Schwimmen 800 m,,number,lower,1730,1440,1155,28:50,24:00,19:15,schwimmen-800-m,,5,catalog_inference,202604_35_-_39_M.pdf,5,,,,,,,,,,,,
discipline_requirement,,2026,35,39,M,Ausdauer,6,Radfahren 20 km,Radfahren 20 km,,number,lower,3480,3000,2490,58:00,50:00,41:30,radfahren-20-km,,6,catalog_inference,202604_35_-_39_M.pdf,6,,,,,,,,,,,,
discipline_requirement,,2026,35,39,M,Kraft,2,Medizinball 2 kg,Medizinball 2 kg,,number,higher,9.5,12.5,14,"9,50","12,50","14,00",medizinball-2-kg,,2,catalog_inference,202604_35_-_39_M.pdf,7,,,,,,,,,,,,
discipline_requirement,,2026,35,39,M,Kraft,3,"Kugelstoßen 7, 26 kg","Kugelstoßen 7, 26 kg",,number,higher,6.75,7.25,8,"6,75","7,25","8,00",kugelstossen-7-26-kg,,3,catalog_inference,202604_35_-_39_M.pdf,8,,,,,,,,,,,,
discipline_requirement,,2026,35,39,M,Kraft,4,Steinstoßen 15 kg jew. bester Stoß re + li werden addiert,Steinstoßen 15 kg jew. bester Stoß re + li werden addiert,,number,higher,6.75,7.75,8.8,"6,75","7,75","8,80",steinstossen-15-kg-jew-bester-stoss-re-li-werden-addiert,,4,catalog_inference,202604_35_-_39_M.pdf,9,,,,,,,,,,,,
discipline_requirement,,2026,35,39,M,Kraft,5,Standweitsprung,Standweitsprung,,number,higher,1.65,1.95,2.25,"1,65","1,95","2,25",standweitsprung,,5,catalog_inference,202604_35_-_39_M.pdf,10,,,,,,,,,,,,
discipline_requirement,,2026,35,39,M,Kraft,6.2.6.1,Push-up Liegestützen,Push-up Liegestützen,,number,higher,19,29,42,19,29,42,push-up-liegestuetzen,6.2.6.1,,pdf,202604_35_-_39_M.pdf,12,,,,,,,,,,,,
discipline_requirement,,2026,35,39,M,Kraft,6.2.6.2,Crunches Bauchpresse,Crunches Bauchpresse,,number,higher,32,43,57,32,43,57,crunches-bauchpresse,6.2.6.2,,pdf,202604_35_-_39_M.pdf,13,,,,,,,,,,,,
discipline_requirement,,2026,35,39,M,Kraft,6.2.6.3,Triceps-Dips Beugestütz,Triceps-Dips Beugestütz,,number,higher,25,35,46,25,35,46,triceps-dips-beugestuetz,6.2.6.3,,pdf,202604_35_-_39_M.pdf,14,,,,,,,,,,,,
discipline_requirement,,2026,35,39,M,Kraft,6.2.6.4,Pull-ups Klimmzüge,Pull-ups Klimmzüge,,number,higher,4,10,14,4,10,14,pull-ups-klimmzuege,6.2.6.4,,pdf,202604_35_-_39_M.pdf,15,,,,,,,,,,,,
discipline_requirement,,2026,35,39,M,Kraft,6.2.7.5,Gerätturnen Handstand,Gerätturnen Handstand,,level,higher,1,2,3,1,2,3,geraetturnen-handstand,6.2.7.5,7,pdf,202604_35_-_39_M.pdf,11,,,,,,,,,,,,
discipline_requirement,,2026,35,39,M,Schnelligkeit,1,Laufen 100 m,Laufen 100 m,,number,lower,17.6,15.9,14.2,"17,6","15,9","14,2",laufen-100-m,,1,catalog_inference,202604_35_-_39_M.pdf,16,,,,,,,,,,,,
discipline_requirement,,2026,35,39,M,Schnelligkeit,2,Schwimmen 25 m,Schwimmen 25 m,,number,lower,35,26.5,18.5,"35,0","26,5","18,5",schwimmen-25-m,,2,catalog_inference,202604_35_-_39_M.pdf,17,,,,,,,,,,,,
discipline_requirement,,2026,35,39,M,Schnelligkeit,3,Radfahren 200 m,Radfahren 200 m,,number,lower,24,20,15.5,"24,0","20,0","15,5",radfahren-200-m,,3,catalog_inference,202604_35_-_39_M.pdf,18,,,,,,,,,,,,
discipline_requirement,,2026,35,39,M,Schnelligkeit,6.3.4.5,Gerätturnen Grätschsprung,Gerätturnen Grätschsprung,,level,higher,1,2,3,1,2,3,geraetturnen-graetschsprung,6.3.4.5,4,pdf,202604_35_-_39_M.pdf,19,,,,,,,,,,,,
discipline_requirement,,2026,35,39,M,Koordination,1,Hochsprung,Hochsprung,,number,higher,1.25,1.35,1.45,"1,25","1,35","1,45",hochsprung,,1,catalog_inference,202604_35_-_39_M.pdf,20,,,,,,,,,,,,
discipline_requirement,,2026,35,39,M,Koordination,2,Weitsprung,Weitsprung,,number,higher,4.1,4.4,4.7,"4,10","4,40","4,70",weitsprung,,2,catalog_inference,202604_35_-_39_M.pdf,21,,,,,,,,,,,,
discipline_requirement,,2026,35,39,M,Koordination,5,Schleuderball 1 kg,Schleuderball 1 kg,,number,higher,28.5,33.5,38.5,"28,50","33,50","38,50",schleuderball-1-kg,,5,catalog_inference,202604_35_-_39_M.pdf,22,,,,,,,,,,,,
discipline_requirement,,2026,35,39,M,Koordination,6,Seilspringen Kreuzdurchschlag ohne Zwischensprung,Seilspringen Kreuzdurchschlag ohne Zwischensprung,,number,higher,10,15,20,10,15,20,seilspringen-kreuzdurchschlag-ohne-zwischensprung,,6,catalog_inference,202604_35_-_39_M.pdf,23,,,,,,,,,,,,
discipline_requirement,,2026,35,39,M,Koordination,6.4.7.1,Ball umgreifen,Ball umgreifen,,number,higher,36,44,53,36,44,53,ball-umgreifen,6.4.7.1,6.4.7.1,pdf,202604_35_-_39_M.pdf,25,,,,,,,,,,,,
discipline_requirement,,2026,35,39,M,Koordination,6.4.7.2,Kick-Fangen,Kick-Fangen,,number,higher,13,17,20,13,17,20,kick-fangen,6.4.7.2,6.4.7.2,pdf,202604_35_-_39_M.pdf,26,,,,,,,,,,,,
discipline_requirement,,2026,35,39,M,Koordination,6.4.7.3,Koordinations-T-Lauf,Koordinations-T-Lauf,,number,lower,14.1,12.6,11.3,"14,1","12,6","11,3",koordinations-t-lauf,6.4.7.3,6.4.7.3,pdf,202604_35_-_39_M.pdf,27,,,,,,,,,,,,
discipline_requirement,,2026,35,39,M,Koordination,6.4.7.4,Koordinationsleiter (Zwei-Zwei seitwärts),Koordinationsleiter,Zwei-Zwei seitwärts,number,lower,34.4,31,27.6,"34,4","31,0","27,6",koordinationsleiter-zwei-zwei-seitwaerts,6.4.7.4,6.4.7.4,pdf,202604_35_-_39_M.pdf,29,,,,,,,,,,,,
discipline_requirement,,2026,35,39,M,Koordination,6.4.8.5,Gerätturnen Rolle auf Kästen,Gerätturnen Rolle auf Kästen,,level,higher,1,2,3,1,2,3,geraetturnen-rolle-auf-kaesten,6.4.8.5,7,pdf,202604_35_-_39_M.pdf,24,,,,,,,,,,,,
discipline_requirement,,2026,35,39,W,Ausdauer,1,Laufen 3.000 m,Laufen 3.000 m,,number,lower,1320,1200,1080,22:00,20:00,18:00,laufen-3-000-m,,1,catalog_inference,202604_35_-_39_W.pdf,1,,,,,,,,,,,,
discipline_requirement,,2026,35,39,W,Ausdauer,2,10 km Lauf,10 km Lauf,,number,lower,5260,4770,4290,87:40,79:30,71:30,10-km-lauf,,2,catalog_inference,202604_35_-_39_W.pdf,2,,,,,,,,,,,,
